,0
9712,9.30
9713,8.21
9714,6.84
9715,5.74
9716,4.74
9717,3.69
9718,3.66
9719,3.02
9720,0.88
9721,0.06
9722,-0.19
9723,0.67
9724,0.01
9725,-0.06
9726,-0.31
9727,-0.77
9728,0.02
9729,-0.11
9730,1.37
9731,3.56
9732,6.33
9733,9.17
9734,10.22
9735,10.99
9736,10.72
9737,9.55
9738,7.94
9739,5.87
9740,4.31
9741,3.07
9742,2.26
9743,1.61
9744,1.48
9745,2.69
9746,0.33
9747,-0.01
9748,0.06
9749,0.78
9750,1.72
9751,2.35
9752,2.76
9753,2.98
9754,3.34
9755,4.80
9756,5.69
9757,6.58
9758,7.16
9759,7.03
9760,6.88
9761,6.33
9762,4.48
9763,4.10
9764,1.96
9765,1.54
9766,1.70
9767,2.13
9768,2.43
9769,2.34
9770,2.34
9771,2.33
9772,1.73
9773,1.82
9774,1.59
9775,1.61
9776,1.52
9777,1.48
9778,2.00
9779,2.53
9780,3.49
9781,3.47
9782,4.17
9783,5.09
9784,5.10
9785,4.57
9786,3.42
9787,3.47
9788,3.33
9789,3.06
9790,3.17
9791,2.91
9792,2.54
9793,2.19
9794,2.20
9795,2.39
9796,2.33
9797,2.39
9798,2.33
9799,2.48
9800,2.81
9801,2.97
9802,3.29
9803,3.78
9804,4.21
9805,4.43
9806,4.13
9807,4.14
9808,4.73
9809,5.17
9810,4.83
9811,3.03
9812,2.36
9813,1.66
9814,0.80
9815,0.20
9816,0.18
9817,-0.18
9818,-0.39
9819,0.23
9820,-0.54
9821,0.23
9822,0.14
9823,0.21
9824,1.21
9825,1.47
9826,1.72
9827,3.09
9828,4.14
9829,4.04
9830,4.62
9831,5.56
9832,5.84
9833,5.78
9834,6.02
9835,6.52
9836,6.43
9837,6.83
9838,6.76
9839,6.76
9840,6.97
9841,7.26
9842,7.46
9843,7.50
9844,7.67
9845,7.48
9846,7.09
9847,6.86
9848,6.92
9849,7.08
9850,7.17
9851,6.94
9852,6.18
9853,5.55
9854,4.73
9855,4.06
9856,4.41
9857,4.44
9858,4.19
9859,3.79
9860,3.97
9861,4.29
9862,4.41
9863,4.26
9864,4.09
9865,3.05
9866,2.29
9867,1.75
9868,1.13
9869,0.79
9870,0.54
9871,-0.20
9872,-0.22
9873,-0.13
9874,2.16
9875,3.74
9876,5.32
9877,6.69
9878,7.83
9879,6.41
9880,6.82
9881,6.58
9882,5.47
9883,4.33
9884,3.87
9885,3.32
9886,2.52
9887,1.78
9888,1.33
9889,1.04
9890,0.68
9891,0.28
9892,-0.30
9893,-0.27
9894,-0.29
9895,-0.31
9896,-0.22
9897,-0.18
9898,0.79
9899,1.76
9900,3.17
9901,5.04
9902,6.52
9903,7.16
9904,7.73
9905,7.62
9906,6.90
9907,7.91
9908,7.94
9909,8.53
9910,8.73
9911,8.74
9912,7.57
9913,7.04
9914,7.27
9915,7.71
9916,7.78
9917,7.66
9918,7.28
9919,6.88
9920,6.87
9921,6.84
9922,6.83
9923,6.95
9924,7.12
9925,7.17
9926,7.15
9927,7.31
9928,7.66
9929,7.28
9930,6.47
9931,5.66
9932,5.27
9933,4.88
9934,4.72
9935,4.28
9936,4.41
9937,4.46
9938,4.84
9939,5.34
9940,5.23
9941,5.48
9942,6.02
9943,6.75
9944,7.04
9945,8.09
9946,8.91
9947,9.28
9948,9.60
9949,10.24
9950,10.79
9951,11.21
9952,11.46
9953,11.29
9954,11.46
9955,10.95
9956,11.27
9957,11.39
9958,11.47
9959,11.30
9960,11.29
9961,11.59
9962,11.59
9963,11.53
9964,10.14
9965,10.74
9966,9.14
9967,9.74
9968,10.13
9969,10.28
9970,10.40
9971,11.02
9972,11.38
9973,11.92
9974,12.40
9975,12.21
9976,11.38
9977,11.03
9978,9.36
9979,8.42
9980,7.81
9981,6.63
9982,5.57
9983,4.27
9984,3.39
9985,2.81
9986,1.67
9987,1.68
9988,1.27
9989,1.32
9990,0.89
9991,1.19
9992,1.28
9993,1.44
9994,4.76
9995,6.56
9996,8.97
9997,10.51
9998,11.87
9999,12.25
10000,11.44
10001,11.44
10002,9.89
10003,8.49
10004,7.67
10005,6.54
10006,6.59
10007,5.82
10008,4.77
10009,4.40
10010,3.86
10011,3.89
10012,3.19
10013,2.96
10014,1.92
10015,1.61
10016,1.97
10017,2.51
10018,4.05
10019,6.03
10020,8.38
10021,10.82
10022,12.49
10023,12.14
10024,12.67
10025,12.36
10026,10.81
10027,9.85
10028,8.74
10029,7.02
10030,6.14
10031,6.86
10032,6.09
10033,5.82
10034,5.49
10035,5.00
10036,4.42
10037,3.66
10038,3.81
10039,3.45
10040,3.14
10041,3.83
10042,5.48
10043,6.95
10044,9.29
10045,10.65
10046,11.86
10047,12.59
10048,13.13
10049,11.88
10050,10.54
10051,9.25
10052,8.50
10053,7.61
10054,7.44
10055,5.44
10056,4.77
10057,3.68
10058,3.87
10059,2.72
10060,1.93
10061,1.18
10062,0.63
10063,0.49
10064,1.07
10065,1.14
10066,4.59
10067,5.73
10068,8.11
10069,9.77
10070,11.35
10071,11.44
10072,11.91
10073,11.19
10074,9.89
10075,8.75
10076,8.36
10077,7.02
10078,6.47
10079,6.76
10080,5.45
10081,6.08
10082,5.60
10083,4.63
10084,4.19
10085,3.99
10086,3.73
10087,3.78
10088,3.31
10089,3.70
10090,5.68
10091,7.11
10092,8.55
10093,10.27
10094,11.84
10095,11.88
10096,12.11
10097,11.81
10098,10.47
10099,9.40
10100,8.96
10101,9.14
10102,8.63
10103,8.46
10104,8.19
10105,6.99
10106,5.92
10107,5.44
10108,5.10
10109,4.01
10110,3.60
10111,3.31
10112,3.24
10113,3.67
10114,5.29
10115,6.91
10116,9.27
10117,10.50
10118,11.31
10119,11.50
10120,11.87
10121,11.33
10122,10.26
10123,9.25
10124,8.00
10125,7.30
10126,6.59
10127,7.82
10128,7.04
10129,5.95
10130,6.18
10131,4.52
10132,5.24
10133,3.42
10134,2.94
10135,2.69
10136,3.63
10137,2.92
10138,5.74
10139,7.13
10140,8.67
10141,10.23
10142,10.91
10143,11.37
10144,11.24
10145,11.36
10146,9.94
10147,8.72
10148,7.76
10149,6.89
10150,6.11
10151,5.61
10152,4.63
10153,4.33
10154,3.22
10155,2.62
10156,2.41
10157,2.36
10158,2.19
10159,1.85
10160,0.71
10161,1.45
10162,2.01
10163,2.52
10164,3.62
10165,5.33
10166,6.09
10167,6.20
10168,5.78
10169,4.66
10170,3.43
10171,2.63
10172,2.27
10173,1.93
10174,1.61
10175,1.02
10176,0.95
10177,0.63
10178,0.27
10179,0.23
10180,0.23
10181,0.33
10182,0.01
10183,0.63
10184,0.76
10185,1.01
10186,1.34
10187,1.46
10188,1.56
10189,1.84
10190,2.07
10191,2.24
10192,2.52
10193,2.52
10194,2.26
10195,1.51
10196,1.12
10197,1.38
10198,1.41
10199,0.81
10200,1.54
10201,1.31
10202,1.16
10203,0.66
10204,0.41
10205,-0.12
10206,-0.47
10207,-0.76
10208,-1.12
10209,-0.71
10210,0.16
10211,1.30
10212,3.10
10213,4.49
10214,5.40
10215,6.26
10216,6.23
10217,5.59
10218,5.03
10219,4.39
10220,3.69
10221,3.56
10222,2.86
10223,1.95
10224,1.53
10225,0.88
10226,0.24
10227,0.05
10228,-0.52
10229,-0.71
10230,-0.71
10231,-0.93
10232,-1.24
10233,-0.67
10234,0.58
10235,2.12
10236,4.28
10237,5.67
10238,6.49
10239,7.93
10240,8.28
10241,7.81
10242,6.47
10243,4.83
10244,3.78
10245,3.44
10246,2.89
10247,1.20
10248,0.07
10249,0.21
10250,-0.08
10251,-0.37
10252,-1.62
10253,-1.91
10254,-1.48
10255,-1.82
10256,-1.32
10257,0.42
10258,1.80
10259,3.38
10260,5.90
10261,8.17
10262,10.03
10263,10.76
10264,11.02
10265,10.36
10266,9.39
10267,8.26
10268,7.31
10269,6.73
10270,5.86
10271,5.32
10272,4.99
10273,4.44
10274,3.68
10275,2.95
10276,2.42
10277,2.10
10278,1.64
10279,1.63
10280,0.72
10281,2.48
10282,4.07
10283,5.43
10284,7.94
10285,9.28
10286,10.47
10287,10.36
10288,10.48
10289,10.59
10290,9.48
10291,8.95
10292,7.91
10293,7.35
10294,7.07
10295,6.15
10296,6.69
10297,6.53
10298,7.03
10299,6.42
10300,6.75
10301,6.83
10302,6.68
10303,6.97
10304,7.24
10305,7.64
10306,8.03
10307,8.26
10308,8.63
10309,8.88
10310,9.15
10311,9.60
10312,9.69
10313,9.65
10314,9.57
10315,9.50
10316,9.64
10317,9.58
10318,9.45
10319,9.37
10320,9.43
10321,9.34
10322,9.43
10323,9.41
10324,9.38
10325,8.88
10326,7.88
10327,7.71
10328,7.36
10329,7.68
10330,7.91
10331,8.04
10332,8.91
10333,9.74
10334,10.19
10335,10.15
10336,10.30
10337,10.36
10338,10.35
10339,10.35
10340,10.61
10341,10.28
10342,9.94
10343,8.88
10344,8.80
10345,9.11
10346,9.06
10347,8.54
10348,8.50
10349,8.00
10350,8.03
10351,7.96
10352,8.06
10353,8.42
10354,9.69
10355,10.85
10356,12.06
10357,12.97
10358,13.03
10359,13.18
10360,13.20
10361,13.28
10362,12.43
10363,11.86
10364,11.31
10365,11.04
10366,10.56
10367,10.53
10368,10.30
10369,9.64
10370,9.63
10371,9.62
10372,9.46
10373,8.91
10374,8.72
10375,8.59
10376,8.50
10377,9.11
10378,9.92
10379,10.28
10380,10.68
10381,11.36
10382,11.93
10383,12.48
10384,12.82
10385,12.52
10386,11.71
10387,9.88
10388,9.19
10389,8.87
10390,6.44
10391,6.07
10392,5.32
10393,4.62
10394,4.29
10395,4.01
10396,3.96
10397,3.77
10398,3.12
10399,3.03
10400,2.61
10401,3.71
10402,4.79
10403,5.74
10404,8.62
10405,12.08
10406,15.39
10407,16.34
10408,16.78
10409,16.56
10410,15.43
10411,14.62
10412,14.25
10413,14.07
10414,14.07
10415,13.86
10416,12.06
10417,10.97
10418,10.90
10419,10.22
10420,10.49
10421,10.01
10422,9.76
10423,9.72
10424,9.65
10425,9.78
10426,10.41
10427,10.86
10428,11.54
10429,12.08
10430,12.46
10431,12.31
10432,12.51
10433,12.62
10434,12.41
10435,11.47
10436,11.24
10437,11.42
10438,10.91
10439,10.27
10440,9.59
10441,9.32
10442,9.21
10443,9.33
10444,9.82
10445,9.78
10446,9.66
10447,10.28
10448,10.02
10449,9.74
10450,9.57
10451,9.93
10452,10.39
10453,10.62
10454,10.70
10455,11.19
10456,11.53
10457,10.18
10458,10.60
10459,10.60
10460,9.72
10461,8.90
10462,8.91
10463,6.97
10464,6.35
10465,5.77
10466,5.63
10467,5.07
10468,4.90
10469,4.63
10470,4.43
10471,4.06
10472,4.04
10473,4.96
10474,6.23
10475,7.93
10476,9.77
10477,10.88
10478,11.28
10479,11.19
10480,11.10
10481,10.81
10482,10.33
10483,9.52
10484,8.38
10485,8.49
10486,8.17
10487,8.10
10488,8.00
10489,7.59
10490,7.51
10491,7.51
10492,7.62
10493,7.78
10494,7.42
10495,7.44
10496,7.13
10497,7.38
10498,7.97
10499,8.54
10500,9.28
10501,10.09
10502,11.07
10503,11.87
10504,12.66
10505,13.01
10506,12.72
10507,12.87
10508,12.80
10509,12.55
10510,12.31
10511,12.38
10512,12.38
10513,12.26
10514,12.27
10515,11.51
10516,11.01
10517,10.99
10518,10.29
10519,10.01
10520,9.27
10521,9.87
10522,10.44
10523,10.81
10524,11.08
10525,11.79
10526,11.79
10527,11.42
10528,11.78
10529,12.01
10530,11.94
10531,11.90
10532,11.91
10533,11.63
10534,11.39
10535,11.04
10536,11.02
10537,11.28
10538,11.85
10539,11.87
10540,12.43
10541,12.70
10542,12.23
10543,12.51
10544,11.86
10545,11.83
10546,12.37
10547,12.44
10548,12.75
10549,13.28
10550,13.33
10551,13.37
10552,13.28
10553,13.29
10554,12.76
10555,10.99
10556,10.64
10557,10.21
10558,9.74
10559,9.98
10560,10.35
10561,9.94
10562,9.64
10563,10.01
10564,9.09
10565,9.84
10566,10.23
10567,9.87
10568,9.84
10569,9.58
10570,10.33
10571,11.11
10572,11.68
10573,12.51
10574,14.31
10575,13.95
10576,13.71
10577,13.96
10578,13.84
10579,13.56
10580,13.19
10581,12.72
10582,12.23
10583,11.89
10584,11.48
10585,11.37
10586,11.22
10587,10.94
10588,10.57
10589,10.11
10590,9.93
10591,8.83
10592,7.91
10593,7.84
10594,7.12
10595,7.78
10596,8.29
10597,9.07
10598,9.58
10599,9.80
10600,9.80
10601,9.84
10602,9.06
10603,8.32
10604,8.07
10605,7.69
10606,6.27
10607,5.58
10608,4.91
10609,4.98
10610,4.32
10611,4.03
10612,3.92
10613,3.87
10614,3.00
10615,2.87
10616,2.87
10617,3.71
10618,4.12
10619,4.74
10620,4.23
10621,6.83
10622,5.93
10623,6.91
10624,6.02
10625,6.44
10626,5.83
10627,5.13
10628,4.76
10629,4.09
10630,4.52
10631,3.89
10632,3.77
10633,2.84
10634,2.77
10635,1.88
10636,1.33
10637,0.81
10638,0.38
10639,-0.12
10640,0.52
10641,1.87
10642,3.81
10643,4.96
10644,5.86
10645,6.12
10646,6.63
10647,7.27
10648,6.94
10649,6.88
10650,6.49
10651,5.22
10652,3.97
10653,3.33
10654,2.58
10655,1.98
10656,1.26
10657,0.74
10658,-0.29
10659,-0.29
10660,-0.78
10661,0.14
10662,1.76
10663,1.88
10664,2.25
10665,2.14
10666,3.84
10667,5.02
10668,6.02
10669,6.67
10670,7.01
10671,7.61
10672,8.63
10673,8.77
10674,8.52
10675,8.22
10676,7.56
10677,7.66
10678,7.38
10679,7.31
10680,7.14
10681,6.86
10682,6.97
10683,6.84
10684,6.68
10685,6.64
10686,6.63
10687,6.64
10688,6.87
10689,6.89
10690,7.80
10691,7.86
10692,8.42
10693,9.46
10694,9.97
10695,10.09
10696,9.83
10697,9.38
10698,8.94
10699,8.81
10700,7.90
10701,7.75
10702,7.34
10703,6.49
10704,6.50
10705,5.87
10706,5.43
10707,3.69
10708,3.48
10709,3.18
10710,2.24
10711,1.96
10712,1.49
10713,4.07
10714,6.73
10715,8.55
10716,9.90
10717,10.93
10718,10.67
10719,10.92
10720,10.45
10721,9.97
10722,9.73
10723,9.50
10724,9.24
10725,9.15
10726,9.12
10727,8.68
10728,8.41
10729,8.32
10730,8.46
10731,8.62
10732,8.33
10733,8.28
10734,8.02
10735,7.90
10736,7.94
10737,7.94
10738,8.04
10739,8.27
10740,8.32
10741,8.41
10742,8.17
10743,8.61
10744,9.28
10745,9.66
10746,9.19
10747,7.53
10748,6.79
10749,5.93
10750,6.09
10751,5.53
10752,5.28
10753,4.86
10754,4.24
10755,4.43
10756,4.38
10757,4.48
10758,5.14
10759,5.29
10760,5.91
10761,6.64
10762,6.30
10763,5.94
10764,6.06
10765,6.32
10766,8.63
10767,9.29
10768,9.50
10769,9.38
10770,9.01
10771,9.21
10772,8.97
10773,9.08
10774,9.19
10775,8.86
10776,8.64
10777,8.74
10778,8.43
10779,8.09
10780,7.78
10781,7.31
10782,6.83
10783,6.73
10784,6.33
10785,7.37
10786,8.19
10787,8.45
10788,8.98
10789,9.39
10790,10.42
10791,11.98
10792,12.34
10793,14.03
10794,14.47
10795,14.14
10796,13.49
10797,13.38
10798,13.53
10799,13.56
10800,13.52
10801,12.75
10802,11.44
10803,11.24
10804,10.95
10805,10.77
10806,10.44
10807,10.38
10808,10.42
10809,9.56
10810,9.67
10811,10.51
10812,10.56
10813,9.61
10814,11.25
10815,11.01
10816,11.18
10817,10.77
10818,10.03
10819,9.08
10820,7.81
10821,7.12
10822,6.83
10823,6.76
10824,6.39
10825,6.73
10826,6.87
10827,6.57
10828,6.47
10829,6.67
10830,6.12
10831,6.54
10832,6.98
10833,7.10
10834,7.97
10835,9.58
10836,10.82
10837,11.54
10838,11.15
10839,11.12
10840,11.13
10841,11.21
10842,10.89
10843,10.00
10844,9.12
10845,9.27
10846,9.56
10847,10.57
10848,11.12
10849,11.43
10850,11.57
10851,11.81
10852,11.92
10853,11.88
10854,11.76
10855,11.59
10856,11.05
10857,11.77
10858,11.92
10859,12.99
10860,14.07
10861,14.08
10862,13.87
10863,14.31
10864,14.21
10865,14.72
10866,14.47
10867,13.65
10868,12.47
10869,12.27
10870,12.37
10871,11.33
10872,9.94
10873,9.70
10874,8.21
10875,8.95
10876,8.13
10877,7.43
10878,7.43
10879,7.58
10880,7.19
10881,9.05
10882,11.08
10883,13.59
10884,15.13
10885,16.17
10886,16.83
10887,17.10
10888,16.68
10889,16.63
10890,15.98
10891,14.99
10892,12.60
10893,11.53
10894,11.04
10895,11.01
10896,10.87
10897,10.59
10898,9.88
10899,9.78
10900,9.56
10901,9.46
10902,9.79
10903,9.62
10904,9.50
10905,10.00
10906,10.00
10907,10.93
10908,11.03
10909,11.29
10910,12.94
10911,13.69
10912,12.88
10913,11.98
10914,10.16
10915,9.58
10916,9.19
10917,8.92
10918,8.89
10919,8.73
10920,8.46
10921,8.63
10922,8.78
10923,8.02
10924,7.47
10925,7.01
10926,6.44
10927,5.87
10928,5.93
10929,5.97
10930,6.77
10931,6.84
10932,7.32
10933,7.89
10934,8.04
10935,8.47
10936,8.06
10937,7.98
10938,7.70
10939,7.19
10940,6.93
10941,6.36
10942,5.95
10943,5.40
10944,4.38
10945,3.82
10946,3.22
10947,2.35
10948,2.19
10949,2.34
10950,1.91
10951,1.45
10952,2.78
10953,4.64
10954,5.66
10955,5.91
10956,6.66
10957,6.85
10958,7.06
10959,7.03
10960,7.15
10961,7.14
10962,6.94
10963,5.96
10964,6.01
10965,5.53
10966,5.13
10967,4.69
10968,3.84
10969,2.98
10970,2.78
10971,2.52
10972,3.63
10973,3.56
10974,3.69
10975,3.76
10976,3.88
10977,4.90
10978,5.23
10979,5.13
10980,6.37
10981,6.66
10982,7.62
10983,7.82
10984,8.28
10985,7.64
10986,5.44
10987,5.22
10988,4.83
10989,4.62
10990,4.09
10991,2.97
10992,2.81
10993,2.43
10994,2.13
10995,1.31
10996,1.49
10997,1.19
10998,0.71
10999,0.47
11000,1.12
11001,3.42
11002,5.89
11003,7.47
11004,8.41
11005,7.86
11006,8.68
11007,9.20
11008,8.67
11009,8.53
11010,8.44
11011,7.56
11012,7.42
11013,7.24
11014,7.07
11015,7.18
11016,6.70
11017,6.62
11018,6.92
11019,7.42
11020,7.71
11021,8.20
11022,8.69
11023,8.94
11024,8.85
11025,7.32
11026,7.87
11027,8.39
11028,6.22
11029,5.84
11030,5.67
11031,8.31
11032,8.69
11033,9.27
11034,7.63
11035,6.97
11036,5.98
11037,5.48
11038,4.97
11039,4.80
11040,4.62
11041,3.98
11042,3.96
11043,3.62
11044,2.89
11045,1.99
11046,1.98
11047,1.73
11048,2.42
11049,3.37
11050,3.76
11051,4.37
11052,4.58
11053,6.41
11054,8.32
11055,7.32
11056,7.22
11057,5.91
11058,5.63
11059,5.09
11060,3.25
11061,3.38
11062,2.85
11063,2.72
11064,2.71
11065,2.42
11066,2.17
11067,0.90
11068,0.37
11069,-0.16
11070,-0.41
11071,-0.71
11072,-0.14
11073,1.62
11074,2.78
11075,3.95
11076,4.85
11077,5.59
11078,6.75
11079,6.21
11080,6.42
11081,6.01
11082,5.38
11083,4.52
11084,3.86
11085,1.81
11086,1.42
11087,2.45
11088,2.48
11089,2.44
11090,2.00
11091,1.88
11092,1.76
11093,1.98
11094,1.60
11095,1.45
11096,1.71
11097,2.78
11098,3.84
11099,4.76
11100,5.12
11101,4.84
11102,5.70
11103,5.44
11104,5.12
11105,4.51
11106,4.06
11107,3.68
11108,3.38
11109,3.45
11110,2.62
11111,2.31
11112,1.71
11113,1.55
11114,1.86
11115,0.69
11116,0.62
11117,0.83
11118,1.12
11119,1.05
11120,1.68
11121,2.87
11122,4.37
11123,4.89
11124,5.12
11125,5.99
11126,6.26
11127,6.65
11128,7.31
11129,7.32
11130,7.37
11131,6.83
11132,5.96
11133,5.03
11134,4.88
11135,4.48
11136,4.61
11137,4.84
11138,4.76
11139,4.86
11140,4.94
11141,4.78
11142,4.30
11143,5.16
11144,5.61
11145,6.26
11146,7.35
11147,8.61
11148,8.94
11149,9.49
11150,9.62
11151,10.29
11152,9.33
11153,10.10
11154,9.54
11155,8.93
11156,8.51
11157,7.61
11158,7.53
11159,7.83
11160,7.47
11161,7.13
11162,5.67
11163,5.77
11164,5.11
11165,5.09
11166,5.19
11167,4.96
11168,4.83
11169,4.94
11170,5.79
11171,7.16
11172,9.01
11173,9.68
11174,9.18
11175,10.01
11176,9.47
11177,9.60
11178,9.72
11179,8.44
11180,6.07
11181,5.66
11182,4.53
11183,4.13
11184,3.37
11185,2.51
11186,1.66
11187,1.71
11188,1.07
11189,1.22
11190,2.92
11191,3.12
11192,4.12
11193,4.57
11194,5.71
11195,7.36
11196,8.70
11197,8.88
11198,9.17
11199,9.37
11200,9.62
11201,9.70
11202,10.03
11203,9.77
11204,8.62
11205,8.34
11206,7.53
11207,7.39
11208,6.55
11209,6.72
11210,5.94
11211,5.94
11212,5.70
11213,4.90
11214,4.89
11215,4.52
11216,5.49
11217,6.99
11218,8.83
11219,10.73
11220,11.56
11221,12.49
11222,13.19
11223,12.76
11224,13.37
11225,13.18
11226,12.95
11227,12.83
11228,11.88
11229,10.96
11230,11.37
11231,11.13
11232,10.86
11233,10.31
11234,9.78
11235,9.78
11236,9.74
11237,9.31
11238,8.87
11239,8.96
11240,9.23
11241,9.42
11242,10.13
11243,10.83
11244,10.23
11245,9.82
11246,9.82
11247,9.93
11248,10.13
11249,10.01
11250,9.78
11251,9.90
11252,9.64
11253,8.94
11254,8.32
11255,7.94
11256,7.71
11257,7.02
11258,6.96
11259,6.88
11260,6.46
11261,5.97
11262,5.54
11263,5.46
11264,5.91
11265,6.34
11266,6.87
11267,7.82
11268,8.27
11269,8.63
11270,10.02
11271,10.99
11272,11.23
11273,12.77
11274,13.20
11275,12.52
11276,12.00
11277,10.83
11278,9.69
11279,7.81
11280,6.98
11281,7.44
11282,6.68
11283,5.61
11284,5.64
11285,5.55
11286,5.21
11287,5.43
11288,5.95
11289,7.60
11290,8.07
11291,9.13
11292,10.93
11293,11.84
11294,12.55
11295,13.13
11296,13.10
11297,13.58
11298,14.83
11299,14.69
11300,13.91
11301,13.44
11302,11.13
11303,10.66
11304,9.68
11305,9.71
11306,8.61
11307,8.37
11308,8.51
11309,8.11
11310,7.90
11311,8.49
11312,8.09
11313,8.56
11314,9.98
11315,10.73
11316,12.19
11317,13.29
11318,13.22
11319,12.81
11320,11.79
11321,11.22
11322,11.37
11323,11.49
11324,11.42
11325,11.29
11326,11.36
11327,10.91
11328,10.79
11329,10.80
11330,10.79
11331,10.86
11332,10.66
11333,10.40
11334,9.63
11335,9.91
11336,10.16
11337,10.27
11338,10.83
11339,11.73
11340,12.23
11341,13.03
11342,13.56
11343,14.37
11344,14.77
11345,14.59
11346,13.65
11347,13.72
11348,12.37
11349,10.81
11350,9.63
11351,8.76
11352,8.04
11353,6.42
11354,6.13
11355,5.22
11356,4.39
11357,3.99
11358,3.38
11359,3.22
11360,3.25
11361,5.77
11362,8.86
11363,10.16
11364,11.01
11365,12.67
11366,13.93
11367,14.34
11368,14.75
11369,15.29
11370,14.49
11371,14.43
11372,13.44
11373,12.84
11374,11.19
11375,10.55
11376,9.93
11377,9.58
11378,8.81
11379,8.58
11380,7.76
11381,7.79
11382,7.84
11383,7.71
11384,7.99
11385,8.52
11386,9.27
11387,9.29
11388,10.11
11389,10.88
11390,10.58
11391,10.06
11392,9.73
11393,9.22
11394,9.96
11395,9.52
11396,8.50
11397,7.03
11398,6.04
11399,5.65
11400,5.17
11401,4.58
11402,4.47
11403,4.66
11404,4.92
11405,4.19
11406,3.89
11407,3.77
11408,3.72
11409,3.83
11410,4.77
11411,5.18
11412,5.46
11413,6.59
11414,7.62
11415,7.96
11416,6.31
11417,5.54
11418,4.88
11419,3.01
11420,2.57
11421,2.46
11422,1.76
11423,0.86
11424,0.84
11425,0.36
11426,0.24
11427,0.12
11428,0.29
11429,0.59
11430,0.76
11431,0.47
11432,0.43
11433,0.94
11434,1.78
11435,3.55
11436,4.92
11437,5.94
11438,5.81
11439,7.05
11440,7.69
11441,8.36
11442,6.93
11443,6.06
11444,4.78
11445,3.90
11446,3.43
11447,3.10
11448,2.18
11449,1.32
11450,1.26
11451,0.85
11452,2.27
11453,0.66
11454,0.43
11455,0.61
11456,1.91
11457,2.73
11458,4.97
11459,7.04
11460,7.74
11461,8.41
11462,8.29
11463,8.59
11464,8.63
11465,8.99
11466,8.74
11467,8.41
11468,8.34
11469,7.36
11470,7.16
11471,7.04
11472,7.43
11473,7.32
11474,6.15
11475,5.93
11476,5.66
11477,6.02
11478,5.80
11479,5.42
11480,4.83
11481,5.78
11482,6.29
11483,7.56
11484,8.06
11485,8.68
11486,8.84
11487,8.98
11488,9.48
11489,8.94
11490,9.03
11491,8.73
11492,8.53
11493,8.12
11494,7.79
11495,7.72
11496,6.13
11497,5.23
11498,4.35
11499,3.90
11500,3.66
11501,3.44
11502,3.89
11503,3.84
11504,4.14
11505,4.74
11506,6.11
11507,8.26
11508,10.17
11509,10.92
11510,11.07
11511,12.28
11512,13.35
11513,13.01
11514,12.20
11515,11.88
11516,11.43
11517,11.11
11518,10.62
11519,10.03
11520,9.66
11521,9.14
11522,7.76
11523,7.82
11524,7.66
11525,6.84
11526,6.79
11527,6.07
11528,5.13
11529,5.78
11530,8.07
11531,9.88
11532,10.78
11533,12.01
11534,12.77
11535,13.09
11536,13.61
11537,13.48
11538,12.50
11539,12.31
11540,12.30
11541,11.22
11542,10.33
11543,9.85
11544,8.81
11545,8.73
11546,7.63
11547,6.97
11548,6.09
11549,5.86
11550,5.80
11551,5.13
11552,5.27
11553,7.06
11554,8.59
11555,9.57
11556,10.67
11557,11.31
11558,11.41
11559,12.48
11560,13.20
11561,13.97
11562,12.79
11563,13.67
11564,12.18
11565,10.73
11566,9.26
11567,8.29
11568,8.19
11569,8.42
11570,7.93
11571,7.98
11572,8.01
11573,8.09
11574,7.78
11575,7.29
11576,7.48
11577,8.01
11578,9.08
11579,10.22
11580,10.93
11581,12.70
11582,13.49
11583,12.28
11584,12.02
11585,10.87
11586,11.09
11587,9.62
11588,8.49
11589,8.18
11590,8.21
11591,7.63
11592,7.22
11593,7.43
11594,7.24
11595,6.96
11596,7.29
11597,7.17
11598,7.08
11599,6.43
11600,6.33
11601,6.69
11602,7.58
11603,8.77
11604,9.81
11605,9.24
11606,7.92
11607,9.28
11608,7.69
11609,10.02
11610,10.22
11611,10.54
11612,10.21
11613,9.37
11614,8.57
11615,6.26
11616,5.39
11617,4.75
11618,4.58
11619,4.76
11620,4.85
11621,5.75
11622,4.43
11623,4.50
11624,5.59
11625,5.77
11626,7.78
11627,7.99
11628,9.08
11629,9.39
11630,9.88
11631,10.77
11632,11.06
11633,12.17
11634,12.09
11635,11.09
11636,10.72
11637,8.86
11638,8.19
11639,6.10
11640,4.92
11641,6.48
11642,3.06
11643,2.38
11644,1.86
11645,1.51
11646,1.22
11647,3.27
11648,3.53
11649,5.96
11650,8.27
11651,10.31
11652,10.89
11653,11.65
11654,12.15
11655,12.72
11656,13.06
11657,13.33
11658,12.36
11659,11.58
11660,11.12
11661,9.65
11662,8.82
11663,6.99
11664,6.81
11665,6.77
11666,5.95
11667,5.57
11668,4.71
11669,4.31
11670,3.94
11671,3.52
11672,4.27
11673,5.61
11674,7.15
11675,8.48
11676,9.78
11677,10.66
11678,11.73
11679,12.23
11680,12.13
11681,12.19
11682,11.87
11683,11.73
11684,11.02
11685,10.34
11686,9.79
11687,8.88
11688,8.27
11689,7.61
11690,7.03
11691,7.18
11692,6.95
11693,7.20
11694,7.49
11695,7.44
11696,8.18
11697,8.77
11698,10.48
11699,11.63
11700,12.37
11701,13.30
11702,13.82
11703,14.19
11704,14.59
